transaction_id,user_id,amount,timestamp,hour,day_of_week,is_weekend,is_night,amount_rounded,is_large,is_structuring_amount,transactions_in_hour,recipient_age_days,is_new_recipient,is_international,is_fraud
TXN002267,user026,820000.0,2025-09-26T05:38:22.904482,5,4,0,1,1,1,0,6,23,1,0,1
TXN002268,user099,39939.59,2025-10-26T09:38:22.904482,9,6,1,0,0,0,0,0,329,0,0,0
TXN002269,user016,25509.85,2025-10-13T18:38:22.904482,18,0,0,0,0,0,0,0,324,0,0,0
TXN002270,user051,767084.36,2026-01-05T23:38:22.904482,23,0,0,1,0,1,0,7,8,1,1,1
TXN002271,user099,5521.47,2025-08-22T10:38:22.904482,10,4,0,0,0,0,0,1,327,0,0,0
TXN002272,user078,17870.19,2025-11-26T17:38:22.904482,17,2,0,0,0,0,0,2,202,0,0,0
TXN002273,user016,36421.51,2025-12-30T20:38:22.904482,20,1,0,0,0,0,0,0,214,0,1,0
TXN002274,user075,46336.19,2026-02-06T20:38:22.904482,20,4,0,0,0,0,1,0,229,0,1,0
TXN002275,user064,1875.65,2026-01-21T18:38:22.904482,18,2,0,0,0,0,0,2,227,0,0,0
TXN002276,user006,29002.96,2025-10-16T20:38:22.904482,20,3,0,0,0,0,0,1,205,0,0,0
TXN002277,user006,520000.0,2025-11-11T23:38:22.904482,23,1,0,1,1,1,0,9,15,1,1,1
TXN002278,user035,7450.51,2026-02-03T12:38:22.904482,12,1,0,0,0,0,0,2,342,0,0,0
TXN002279,user096,390000.0,2025-09-01T05:38:22.904482,5,0,0,1,1,1,0,7,7,1,1,1
TXN002280,user044,22879.25,2025-12-21T12:38:22.904482,12,6,1,0,0,0,0,1,228,0,0,0
TXN002281,user009,47558.53,2025-09-01T09:38:22.904482,9,0,0,0,0,0,1,1,46,0,0,0
TXN002282,user027,27921.69,2026-01-03T19:38:22.904482,19,5,1,0,0,0,0,0,53,0,0,0
TXN002283,user008,40263.8,2026-02-09T18:38:22.904482,18,0,0,0,0,0,0,0,145,0,0,0
TXN002284,user010,22850.47,2025-12-16T16:38:22.904482,16,1,0,0,0,0,0,0,93,0,0,0
TXN002285,user037,47443.75,2026-01-07T05:38:22.904482,5,2,0,1,0,0,1,5,3,1,1,1
TXN002286,user060,33643.57,2025-11-12T13:38:22.904482,13,2,0,0,0,0,0,0,317,0,0,0
TXN002287,user085,24754.84,2025-08-31T21:38:22.904482,21,6,1,0,0,0,0,0,163,0,0,0
TXN002288,user036,16818.59,2025-12-25T20:38:22.904482,20,3,0,0,0,0,0,2,220,0,0,0
TXN002289,user028,1479.45,2025-11-13T15:38:22.904482,15,3,0,0,0,0,0,1,39,0,0,0
TXN002290,user037,25352.69,2025-11-15T09:38:22.904482,9,5,1,0,0,0,0,2,330,0,0,0
TXN002291,user012,961896.16,2025-12-04T05:38:22.904482,5,3,0,1,0,1,0,6,24,1,1,1
TXN002292,user052,10132.5,2025-12-05T17:38:22.904482,17,4,0,0,0,0,0,0,325,0,0,0
TXN002293,user087,34747.35,2025-10-06T11:38:22.904482,11,0,0,0,0,0,0,0,71,0,0,0
TXN002294,user064,588232.96,2025-12-10T00:38:22.904482,0,2,0,1,0,1,0,8,20,1,1,1
TXN002295,user021,569674.5,2025-09-18T02:38:22.904482,2,3,0,1,0,1,0,8,1,1,1,1
TXN002296,user080,39340.66,2025-10-11T20:38:22.904482,20,5,1,0,0,0,0,1,258,0,1,0
TXN002297,user093,26687.47,2025-10-02T16:38:22.904482,16,3,0,0,0,0,0,2,157,0,1,0
TXN002298,user027,561.1,2025-11-16T12:38:22.904482,12,6,1,0,0,0,0,1,36,0,0,0
TXN002299,user085,270585.59,2025-08-26T05:38:22.904482,5,1,0,1,0,1,0,8,15,1,0,1
TXN002300,user055,43706.56,2025-10-14T13:38:22.904482,13,1,0,0,0,0,0,0,198,0,0,0
TXN002301,user060,787181.94,2026-01-13T23:38:22.904482,23,1,0,1,0,1,0,5,6,1,0,1
TXN002302,user017,31553.68,2025-09-03T14:38:22.904482,14,2,0,0,0,0,0,1,208,0,0,0
TXN002303,user049,34483.42,2025-10-06T16:38:22.904482,16,0,0,0,0,0,0,1,193,0,1,0
TXN002304,user041,22520.51,2025-09-27T11:38:22.904482,11,5,1,0,0,0,0,0,154,0,0,0
TXN002305,user053,9115.69,2025-11-06T11:38:22.904482,11,3,0,0,0,0,0,0,343,0,0,0
TXN002306,user014,5006.52,2025-12-04T21:38:22.904482,21,3,0,0,0,0,0,0,288,0,0,0
TXN002307,user008,44371.5,2025-09-09T11:38:22.904482,11,1,0,0,0,0,0,2,272,0,1,0
TXN002308,user010,18899.66,2026-02-14T10:38:22.904482,10,5,1,0,0,0,0,2,276,0,0,0
TXN002309,user032,12764.64,2025-09-06T13:38:22.904482,13,5,1,0,0,0,0,0,88,0,0,0
TXN002310,user069,22854.48,2026-01-05T18:38:22.904482,18,0,0,0,0,0,0,1,236,0,0,0
TXN002311,user006,416168.05,2025-12-09T05:38:22.904482,5,1,0,1,0,1,0,6,2,1,1,1
TXN002312,user059,43319.14,2025-12-24T14:38:22.904482,14,2,0,0,0,0,0,2,110,0,0,0
TXN002313,user084,26945.54,2025-09-27T20:38:22.904482,20,5,1,0,0,0,0,2,246,0,0,0
TXN002314,user081,1406.71,2025-11-02T17:38:22.904482,17,6,1,0,0,0,0,1,86,0,0,0
TXN002315,user089,27787.33,2025-12-22T16:38:22.904482,16,0,0,0,0,0,0,1,32,0,0,0
TXN002316,user068,13535.47,2026-01-16T12:38:22.904482,12,4,0,0,0,0,0,2,75,0,0,0
TXN002317,user091,24124.23,2026-01-06T20:38:22.904482,20,1,0,0,0,0,0,0,72,0,0,0
TXN002318,user053,4527.3,2025-09-14T19:38:22.904482,19,6,1,0,0,0,0,1,216,0,0,0
TXN002319,user054,18882.96,2025-09-09T20:38:22.904482,20,1,0,0,0,0,0,0,123,0,0,0
TXN002320,user034,47130.59,2025-09-30T05:38:22.904482,5,1,0,1,0,0,1,8,1,1,1,1
TXN002321,user032,32700.75,2025-10-22T12:38:22.904482,12,2,0,0,0,0,0,0,203,0,0,0
TXN002322,user094,5511.33,2026-01-28T13:38:22.904482,13,2,0,0,0,0,0,1,132,0,0,0
TXN002323,user024,35687.01,2026-01-12T13:38:22.904482,13,0,0,0,0,0,0,2,31,0,0,0
TXN002324,user065,40559.76,2025-11-07T09:38:22.904482,9,4,0,0,0,0,0,0,97,0,0,0
TXN002325,user001,35925.91,2025-12-01T21:38:22.904482,21,0,0,0,0,0,0,2,136,0,0,0
TXN002326,user066,35293.84,2025-09-01T19:38:22.904482,19,0,0,0,0,0,0,2,263,0,0,0
TXN002327,user098,8397.39,2025-12-12T21:38:22.904482,21,4,0,0,0,0,0,2,343,0,0,0
TXN002328,user003,37136.7,2025-08-28T16:38:22.904482,16,3,0,0,0,0,0,0,310,0,0,0
TXN002329,user083,37671.99,2025-11-05T16:38:22.904482,16,2,0,0,0,0,0,1,35,0,0,0
TXN002330,user052,19205.29,2026-01-13T12:38:22.904482,12,1,0,0,0,0,0,1,120,0,1,0
TXN002331,user095,16811.64,2026-01-30T16:38:22.904482,16,4,0,0,0,0,0,1,263,0,1,0
TXN002332,user074,48535.31,2025-11-04T13:38:22.904482,13,1,0,0,0,0,1,0,313,0,0,0
TXN002333,user016,40783.2,2025-10-21T12:38:22.904482,12,1,0,0,0,0,0,2,53,0,0,0
TXN002334,user027,42013.68,2025-08-26T12:38:22.904482,12,1,0,0,0,0,0,0,127,0,0,0
TXN002335,user056,220000.0,2025-09-11T01:38:22.904482,1,3,0,1,1,1,0,9,24,1,0,1
TXN002336,user092,2485.72,2025-09-24T20:38:22.904482,20,2,0,0,0,0,0,2,286,0,0,0
TXN002337,user027,23209.26,2025-12-06T11:38:22.904482,11,5,1,0,0,0,0,2,319,0,0,0
TXN002338,user047,32828.04,2025-09-06T10:38:22.904482,10,5,1,0,0,0,0,2,257,0,0,0
TXN002339,user067,16162.02,2025-11-16T16:38:22.904482,16,6,1,0,0,0,0,1,157,0,0,0
TXN002340,user066,46656.37,2025-12-07T02:38:22.904482,2,6,1,1,0,0,1,9,11,1,0,1
TXN002341,user086,40892.72,2026-02-13T18:38:22.904482,18,4,0,0,0,0,0,0,39,0,0,0
TXN002342,user001,31921.99,2025-08-31T11:38:22.904482,11,6,1,0,0,0,0,2,137,0,0,0
TXN002343,user089,43620.56,2025-08-28T19:38:22.904482,19,3,0,0,0,0,0,2,227,0,0,0
TXN002344,user064,21178.46,2025-11-06T11:38:22.904482,11,3,0,0,0,0,0,1,217,0,0,0
TXN002345,user087,34202.24,2025-09-09T20:38:22.904482,20,1,0,0,0,0,0,1,154,0,0,0
TXN002346,user028,9033.62,2025-12-14T10:38:22.904482,10,6,1,0,0,0,0,1,47,0,0,0
TXN002347,user049,32268.02,2025-11-01T10:38:22.904482,10,5,1,0,0,0,0,1,276,0,0,0
TXN002348,user087,490000.0,2025-12-30T23:38:22.904482,23,1,0,1,1,1,0,10,26,1,0,1
TXN002349,user096,8604.17,2025-09-28T16:38:22.904482,16,6,1,0,0,0,0,0,306,0,0,0
TXN002350,user054,15384.78,2025-09-24T17:38:22.904482,17,2,0,0,0,0,0,1,286,0,0,0
TXN002351,user090,48214.15,2025-10-05T04:38:22.904482,4,6,1,1,0,0,1,9,19,1,1,1
TXN002352,user097,20394.52,2025-12-05T17:38:22.904482,17,4,0,0,0,0,0,1,205,0,0,0
TXN002353,user051,30390.32,2026-02-03T09:38:22.904482,9,1,0,0,0,0,0,0,341,0,0,0
TXN002354,user027,34711.59,2026-01-02T14:38:22.904482,14,4,0,0,0,0,0,1,226,0,0,0
TXN002355,user023,16927.82,2025-11-30T10:38:22.904482,10,6,1,0,0,0,0,1,54,0,0,0
TXN002356,user070,39434.92,2025-11-28T09:38:22.904482,9,4,0,0,0,0,0,2,185,0,0,0
TXN002357,user022,510000.0,2025-12-15T05:38:22.904482,5,0,0,1,1,1,0,7,17,1,1,1
TXN002358,user008,23264.21,2026-02-14T14:38:22.904482,14,5,1,0,0,0,0,1,265,0,1,0
TXN002359,user013,2960.45,2025-10-01T11:38:22.904482,11,2,0,0,0,0,0,0,78,0,0,0
TXN002360,user021,23227.42,2026-01-03T20:38:22.904482,20,5,1,0,0,0,0,1,175,0,1,0
TXN002361,user086,29793.08,2025-12-15T12:38:22.904482,12,0,0,0,0,0,0,1,68,0,0,0
TXN002362,user015,840000.0,2026-01-12T04:38:22.904482,4,0,0,1,1,1,0,3,4,1,1,1
TXN002363,user005,29719.04,2025-11-24T11:38:22.904482,11,0,0,0,0,0,0,0,39,0,0,0
TXN002364,user003,29498.12,2025-11-01T17:38:22.904482,17,5,1,0,0,0,0,1,138,0,0,0
TXN002365,user008,980138.5,2026-02-02T01:38:22.904482,1,0,0,1,0,1,0,3,25,1,0,1
TXN002366,user096,41428.36,2025-10-02T12:38:22.904482,12,3,0,0,0,0,0,1,237,0,1,0
TXN002367,user071,181.3,2025-11-13T09:38:22.904482,9,3,0,0,0,0,0,0,188,0,1,0
TXN002368,user023,11615.33,2025-10-08T14:38:22.904482,14,2,0,0,0,0,0,1,365,0,0,0
TXN002369,user030,26986.07,2025-10-09T10:38:22.904482,10,3,0,0,0,0,0,0,220,0,0,0
TXN002370,user048,419.8,2026-01-03T19:38:22.904482,19,5,1,0,0,0,0,1,93,0,0,0
TXN002371,user066,34114.51,2025-11-30T12:38:22.904482,12,6,1,0,0,0,0,0,136,0,0,0
TXN002372,user005,47392.22,2025-11-22T01:38:22.904482,1,5,1,1,0,0,1,9,29,1,0,1
TXN002373,user068,41260.43,2025-11-07T17:38:22.904482,17,4,0,0,0,0,0,2,272,0,0,0
TXN002374,user028,38953.8,2026-02-03T18:38:22.904482,18,1,0,0,0,0,0,0,117,0,0,0
TXN002375,user090,33118.59,2025-10-19T12:38:22.904482,12,6,1,0,0,0,0,2,169,0,0,0
TXN002376,user084,25144.35,2025-11-29T16:38:22.904482,16,5,1,0,0,0,0,1,123,0,0,0
TXN002377,user073,820000.0,2025-11-08T04:38:22.904482,4,5,1,1,1,1,0,5,16,1,0,1
TXN002378,user006,11140.11,2025-09-08T18:38:22.904482,18,0,0,0,0,0,0,2,67,0,0,0
TXN002379,user013,107420.65,2025-10-27T05:38:22.904482,5,0,0,1,0,0,0,10,13,1,0,1
TXN002380,user027,2089.93,2026-01-07T11:38:22.904482,11,2,0,0,0,0,0,1,146,0,0,0
TXN002381,user078,2205.42,2026-02-15T13:38:22.904482,13,6,1,0,0,0,0,2,86,0,0,0
TXN002382,user093,18356.26,2025-10-09T19:38:22.904482,19,3,0,0,0,0,0,1,131,0,0,0
TXN002383,user008,29064.57,2025-12-26T17:38:22.904482,17,4,0,0,0,0,0,2,99,0,0,0
TXN002384,user095,196103.52,2025-12-24T01:38:22.904482,1,2,0,1,0,0,0,8,10,1,1,1
TXN002385,user044,47155.4,2025-11-24T17:38:22.904482,17,0,0,0,0,0,1,1,141,0,1,0
TXN002386,user096,423939.58,2025-12-17T01:38:22.904482,1,2,0,1,0,1,0,6,1,1,0,1
TXN002387,user090,15900.76,2025-12-12T18:38:22.904482,18,4,0,0,0,0,0,2,357,0,0,0
TXN002388,user009,18977.59,2026-02-17T12:38:22.904482,12,1,0,0,0,0,0,0,166,0,0,0
TXN002389,user020,25595.14,2025-12-16T10:38:22.904482,10,1,0,0,0,0,0,2,194,0,0,0
TXN002390,user030,24553.87,2026-02-09T19:38:22.904482,19,0,0,0,0,0,0,2,359,0,0,0
TXN002391,user004,13291.87,2025-08-27T16:38:22.904482,16,2,0,0,0,0,0,0,45,0,0,0
TXN002392,user074,620770.89,2025-12-14T05:38:22.904482,5,6,1,1,0,1,0,6,10,1,0,1
TXN002393,user048,15943.46,2025-09-22T09:38:22.904482,9,0,0,0,0,0,0,0,206,0,0,0
TXN002394,user095,22884.92,2025-11-16T21:38:22.904482,21,6,1,0,0,0,0,0,129,0,0,0
TXN002395,user099,660000.0,2025-11-23T23:38:22.904482,23,6,1,1,1,1,0,10,2,1,0,1
TXN002396,user041,1753.25,2026-01-04T12:38:22.904482,12,6,1,0,0,0,0,2,245,0,0,0
TXN002397,user034,688316.45,2025-12-04T03:38:22.904482,3,3,0,1,0,1,0,7,0,1,0,1
TXN002398,user033,17103.25,2025-10-08T16:38:22.904482,16,2,0,0,0,0,0,0,181,0,0,0
TXN002399,user010,18167.09,2025-10-20T19:38:22.904482,19,0,0,0,0,0,0,0,123,0,0,0
TXN002400,user050,28533.51,2025-12-23T18:38:22.904482,18,1,0,0,0,0,0,2,273,0,0,0
TXN002401,user066,48556.59,2025-11-11T04:38:22.904482,4,1,0,1,0,0,1,5,21,1,0,1
TXN002402,user011,418310.73,2025-12-07T04:38:22.904482,4,6,1,1,0,1,0,5,1,1,1,1
TXN002403,user043,620000.0,2025-12-28T05:38:22.904482,5,6,1,1,1,1,0,9,5,1,0,1
TXN002404,user012,850000.0,2025-12-22T03:38:22.904482,3,0,0,1,1,1,0,6,14,1,1,1
TXN002405,user080,370000.0,2025-10-18T00:38:22.904482,0,5,1,1,1,1,0,10,29,1,0,1
TXN002406,user022,110000.0,2025-10-16T01:38:22.904482,1,3,0,1,1,0,0,9,26,1,0,1
TXN002407,user046,670000.0,2025-10-07T03:38:22.904482,3,1,0,1,1,1,0,4,11,1,0,1
TXN002408,user089,871779.11,2026-02-15T04:38:22.904482,4,6,1,1,0,1,0,3,14,1,0,1
TXN002409,user095,38432.14,2025-12-24T10:38:22.904482,10,2,0,0,0,0,0,0,49,0,0,0
TXN002410,user021,14812.55,2025-09-01T13:38:22.904482,13,0,0,0,0,0,0,0,345,0,0,0
TXN002411,user004,36114.03,2026-01-02T11:38:22.904482,11,4,0,0,0,0,0,0,279,0,0,0
TXN002412,user012,29312.83,2026-01-31T10:38:22.904482,10,5,1,0,0,0,0,1,326,0,0,0
TXN002413,user081,25298.11,2026-02-11T15:38:22.904482,15,2,0,0,0,0,0,2,54,0,0,0
TXN002414,user049,31683.15,2025-11-23T17:38:22.904482,17,6,1,0,0,0,0,1,298,0,0,0
TXN002415,user009,7366.28,2025-11-17T17:38:22.904482,17,0,0,0,0,0,0,2,120,0,0,0
TXN002416,user016,6442.64,2025-09-08T17:38:22.904482,17,0,0,0,0,0,0,2,106,0,0,0
TXN002417,user070,960000.0,2025-09-09T03:38:22.904482,3,1,0,1,1,1,0,9,2,1,1,1
TXN002418,user027,42636.97,2025-11-26T15:38:22.904482,15,2,0,0,0,0,0,2,256,0,0,0
TXN002419,user075,880000.0,2025-10-30T03:38:22.904482,3,3,0,1,1,1,0,4,9,1,0,1
TXN002420,user099,7375.93,2025-11-16T14:38:22.904482,14,6,1,0,0,0,0,2,106,0,0,0
TXN002421,user080,9465.53,2025-08-26T21:38:22.904482,21,1,0,0,0,0,0,2,96,0,0,0
TXN002422,user083,12511.34,2025-12-27T17:38:22.904482,17,5,1,0,0,0,0,0,225,0,0,0
TXN002423,user082,720000.0,2026-01-22T03:38:22.904482,3,3,0,1,1,1,0,7,14,1,1,1
TXN002424,user012,36413.97,2025-09-21T11:38:22.904482,11,6,1,0,0,0,0,2,162,0,0,0
TXN002425,user080,46059.41,2026-01-23T02:38:22.904482,2,4,0,1,0,0,1,8,1,1,1,1
TXN002426,user020,24789.67,2025-09-15T14:38:22.904482,14,0,0,0,0,0,0,0,76,0,1,0
TXN002427,user050,7635.8,2025-08-27T12:38:22.904482,12,2,0,0,0,0,0,1,105,0,0,0
TXN002428,user085,6233.56,2025-09-27T16:38:22.904482,16,5,1,0,0,0,0,1,107,0,1,0
TXN002429,user088,48234.9,2026-02-10T09:38:22.904482,9,1,0,0,0,0,1,2,334,0,0,0
TXN002430,user065,310000.0,2026-02-07T02:38:22.904482,2,5,1,1,1,1,0,6,1,1,0,1
TXN002431,user077,47847.06,2025-11-10T15:38:22.904482,15,0,0,0,0,0,1,2,72,0,0,0
TXN002432,user013,34239.16,2025-10-19T13:38:22.904482,13,6,1,0,0,0,0,1,309,0,0,0
TXN002433,user031,4205.72,2026-01-16T20:38:22.904482,20,4,0,0,0,0,0,2,281,0,0,0
TXN002434,user029,570000.0,2025-11-16T05:38:22.904482,5,6,1,1,1,1,0,8,0,1,1,1
TXN002435,user010,896740.17,2026-01-24T03:38:22.904482,3,5,1,1,0,1,0,3,12,1,0,1
TXN002436,user018,4699.27,2025-12-02T20:38:22.904482,20,1,0,0,0,0,0,2,77,0,0,0
TXN002437,user083,2246.47,2025-12-22T20:38:22.904482,20,0,0,0,0,0,0,0,182,0,0,0
TXN002438,user051,470000.0,2025-08-25T00:38:22.904482,0,0,0,1,1,1,0,3,7,1,1,1
TXN002439,user013,370000.0,2025-11-27T00:38:22.904482,0,3,0,1,1,1,0,10,22,1,0,1
TXN002440,user059,13478.54,2025-11-30T21:38:22.904482,21,6,1,0,0,0,0,0,352,0,1,0
TXN002441,user008,27670.11,2025-11-14T10:38:22.904482,10,4,0,0,0,0,0,2,75,0,0,0
TXN002442,user010,21649.63,2025-10-03T17:38:22.904482,17,4,0,0,0,0,0,0,332,0,1,0
TXN002443,user065,27197.58,2025-08-27T16:38:22.904482,16,2,0,0,0,0,0,1,300,0,0,0
TXN002444,user021,42492.4,2026-01-03T18:38:22.904482,18,5,1,0,0,0,0,1,226,0,0,0
TXN002445,user086,1768.2,2025-10-20T12:38:22.904482,12,0,0,0,0,0,0,1,343,0,0,0
TXN002446,user099,18270.52,2025-08-29T19:38:22.904482,19,4,0,0,0,0,0,1,292,0,0,0
TXN002447,user017,21289.62,2026-02-05T21:38:22.904482,21,3,0,0,0,0,0,0,315,0,0,0
TXN002448,user096,717.08,2025-12-10T14:38:22.904482,14,2,0,0,0,0,0,1,233,0,0,0
TXN002449,user042,350000.0,2025-09-13T03:38:22.904482,3,5,1,1,1,1,0,10,14,1,0,1
TXN002450,user083,39340.92,2026-02-07T09:38:22.904482,9,5,1,0,0,0,0,2,130,0,0,0
TXN002451,user050,270000.0,2025-11-18T01:38:22.904482,1,1,0,1,1,1,0,7,17,1,1,1
TXN002452,user089,794131.02,2025-10-07T23:38:22.904482,23,1,0,1,0,1,0,8,22,1,0,1
TXN002453,user022,790000.0,2026-01-08T05:38:22.904482,5,3,0,1,1,1,0,3,1,1,0,1
TXN002454,user005,195211.07,2026-01-07T01:38:22.904482,1,2,0,1,0,0,0,3,3,1,1,1
TXN002455,user014,23042.32,2025-11-02T20:38:22.904482,20,6,1,0,0,0,0,0,230,0,0,0
TXN002456,user056,45232.25,2025-10-17T14:38:22.904482,14,4,0,0,0,0,1,1,198,0,0,0
TXN002457,user059,3907.3,2025-12-29T20:38:22.904482,20,0,0,0,0,0,0,2,104,0,0,0
TXN002458,user062,39444.95,2025-12-05T19:38:22.904482,19,4,0,0,0,0,0,1,356,0,0,0
TXN002459,user094,41249.45,2025-11-22T20:38:22.904482,20,5,1,0,0,0,0,0,150,0,1,0
TXN002460,user074,721680.05,2025-10-07T03:38:22.904482,3,1,0,1,0,1,0,10,20,1,0,1
TXN002461,user082,10814.26,2025-11-05T15:38:22.904482,15,2,0,0,0,0,0,0,98,0,0,0
TXN002462,user059,20782.01,2025-11-30T18:38:22.904482,18,6,1,0,0,0,0,0,238,0,0,0
TXN002463,user088,323950.21,2025-08-26T23:38:22.904482,23,1,0,1,0,1,0,6,14,1,0,1
TXN002464,user059,46672.85,2025-12-13T16:38:22.904482,16,5,1,0,0,0,1,0,326,0,0,0
TXN002465,user087,29013.97,2026-01-16T18:38:22.904482,18,4,0,0,0,0,0,1,76,0,0,0
TXN002466,user056,45202.16,2025-10-08T09:38:22.904482,9,2,0,0,0,0,1,2,258,0,0,0
TXN002467,user089,33148.97,2026-02-14T17:38:22.904482,17,5,1,0,0,0,0,2,195,0,0,0
TXN002468,user062,46491.57,2025-11-07T10:38:22.904482,10,4,0,0,0,0,1,0,198,0,0,0
TXN002469,user062,890000.0,2025-11-29T00:38:22.904482,0,5,1,1,1,1,0,8,6,1,1,1
TXN002470,user043,12078.33,2025-11-22T11:38:22.904482,11,5,1,0,0,0,0,1,275,0,0,0
TXN002471,user029,31843.39,2026-02-15T11:38:22.904482,11,6,1,0,0,0,0,2,304,0,0,0
TXN002472,user078,27836.07,2025-09-30T10:38:22.904482,10,1,0,0,0,0,0,1,212,0,0,0
TXN002473,user091,165.69,2026-02-07T14:38:22.904482,14,5,1,0,0,0,0,1,46,0,1,0
TXN002474,user022,22546.56,2025-09-25T16:38:22.904482,16,3,0,0,0,0,0,1,150,0,0,0
TXN002475,user018,26689.66,2025-12-23T16:38:22.904482,16,1,0,0,0,0,0,0,57,0,0,0
TXN002476,user040,4648.21,2025-11-14T20:38:22.904482,20,4,0,0,0,0,0,0,336,0,1,0
TXN002477,user050,49008.56,2025-10-24T23:38:22.904482,23,4,0,1,0,0,1,10,13,1,0,1
TXN002478,user038,180000.0,2026-01-03T02:38:22.904482,2,5,1,1,1,0,0,10,6,1,0,1
TXN002479,user054,46403.0,2025-08-28T15:38:22.904482,15,3,0,0,0,0,1,0,114,0,0,0
TXN002480,user032,41066.04,2025-12-26T19:38:22.904482,19,4,0,0,0,0,0,2,151,0,0,0
TXN002481,user068,11947.73,2025-12-08T20:38:22.904482,20,0,0,0,0,0,0,2,302,0,1,0
TXN002482,user023,38896.09,2026-01-19T12:38:22.904482,12,0,0,0,0,0,0,1,340,0,0,0
TXN002483,user057,49382.97,2025-10-11T01:38:22.904482,1,5,1,1,0,0,1,3,19,1,0,1
TXN002484,user073,13200.14,2025-09-27T21:38:22.904482,21,5,1,0,0,0,0,0,267,0,0,0
TXN002485,user079,17431.03,2025-12-11T16:38:22.904482,16,3,0,0,0,0,0,0,303,0,0,0
TXN002486,user014,29626.09,2025-12-24T10:38:22.904482,10,2,0,0,0,0,0,1,183,0,0,0
TXN002487,user095,20911.03,2025-12-28T15:38:22.904482,15,6,1,0,0,0,0,2,297,0,0,0
TXN002488,user002,793502.94,2025-11-11T01:38:22.904482,1,1,0,1,0,1,0,5,3,1,1,1
TXN002489,user003,743.68,2025-10-28T13:38:22.904482,13,1,0,0,0,0,0,2,301,0,1,0
TXN002490,user089,46698.47,2025-10-25T12:38:22.904482,12,5,1,0,0,0,1,2,327,0,0,0
TXN002491,user011,38496.67,2025-10-14T21:38:22.904482,21,1,0,0,0,0,0,2,119,0,0,0
TXN002492,user078,22508.83,2025-09-01T10:38:22.904482,10,0,0,0,0,0,0,2,102,0,0,0
TXN002493,user071,3503.51,2025-12-16T21:38:22.904482,21,1,0,0,0,0,0,0,62,0,0,0
TXN002494,user015,24979.6,2025-11-27T14:38:22.904482,14,3,0,0,0,0,0,2,217,0,0,0
TXN002495,user053,28862.39,2025-09-12T12:38:22.904482,12,4,0,0,0,0,0,2,355,0,0,0
TXN002496,user045,540000.0,2025-09-07T01:38:22.904482,1,6,1,1,1,1,0,7,23,1,1,1
TXN002497,user065,34247.73,2025-08-31T20:38:22.904482,20,6,1,0,0,0,0,0,258,0,0,0
TXN002498,user004,892249.3,2025-11-17T02:38:22.904482,2,0,0,1,0,1,0,5,6,1,0,1
TXN002499,user037,19921.9,2026-01-14T13:38:22.904482,13,2,0,0,0,0,0,1,121,0,0,0
TXN002500,user019,27522.77,2025-09-30T11:38:22.904482,11,1,0,0,0,0,0,1,314,0,0,0
TXN002501,user054,26966.24,2025-09-27T18:38:22.904482,18,5,1,0,0,0,0,0,198,0,0,0
TXN002502,user066,26699.36,2025-12-14T20:38:22.904482,20,6,1,0,0,0,0,0,164,0,0,0
TXN002503,user043,14010.11,2026-01-10T21:38:22.904482,21,5,1,0,0,0,0,0,46,0,0,0
TXN002504,user079,19806.41,2026-01-30T18:38:22.904482,18,4,0,0,0,0,0,2,316,0,0,0
TXN002505,user020,9676.4,2025-12-31T12:38:22.904482,12,2,0,0,0,0,0,0,179,0,0,0
TXN002506,user007,11437.92,2025-09-27T17:38:22.904482,17,5,1,0,0,0,0,0,89,0,0,0
TXN002507,user092,10928.32,2026-02-03T09:38:22.904482,9,1,0,0,0,0,0,2,313,0,0,0
TXN002508,user087,21520.88,2025-12-08T21:38:22.904482,21,0,0,0,0,0,0,0,131,0,0,0
TXN002509,user066,850000.0,2025-10-11T01:38:22.904482,1,5,1,1,1,1,0,10,11,1,1,1
TXN002510,user063,26525.85,2025-10-13T18:38:22.904482,18,0,0,0,0,0,0,0,87,0,0,0
TXN002511,user037,37498.69,2025-11-24T11:38:22.904482,11,0,0,0,0,0,0,0,104,0,0,0
TXN002512,user035,20094.85,2026-02-01T21:38:22.904482,21,6,1,0,0,0,0,0,122,0,0,0
TXN002513,user034,760000.0,2025-09-20T05:38:22.904482,5,5,1,1,1,1,0,4,23,1,0,1
TXN002514,user084,8257.29,2026-02-16T10:38:22.904482,10,0,0,0,0,0,0,2,202,0,0,0
TXN002515,user024,20141.39,2025-09-09T09:38:22.904482,9,1,0,0,0,0,0,0,69,0,0,0
TXN002516,user030,10304.84,2025-12-24T16:38:22.904482,16,2,0,0,0,0,0,0,345,0,0,0
TXN002517,user070,538079.46,2025-08-30T01:38:22.904482,1,5,1,1,0,1,0,10,4,1,1,1
TXN002518,user096,660000.0,2025-11-11T23:38:22.904482,23,1,0,1,1,1,0,4,30,0,0,1
TXN002519,user066,200303.2,2025-09-26T03:38:22.904482,3,4,0,1,0,1,0,10,9,1,1,1
TXN002520,user058,13907.93,2025-12-18T20:38:22.904482,20,3,0,0,0,0,0,1,106,0,0,0
TXN002521,user064,46137.51,2025-11-03T14:38:22.904482,14,0,0,0,0,0,1,0,327,0,0,0
TXN002522,user054,770000.0,2025-12-09T01:38:22.904482,1,1,0,1,1,1,0,5,13,1,0,1
TXN002523,user000,14027.23,2026-01-10T13:38:22.904482,13,5,1,0,0,0,0,2,273,0,0,0
